Провод,Наружный диаметр,Минимальный радиус изгиба,Диапазон рабочих температур,Ссылка,Расшифровка
"МСЭО 26-13 2х1,5","5,7 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-13+2%D1%851%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  2: 2 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"МСЭО 26-13 2х2,5","6,7 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-13+2%D1%852%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  2: 2 жилы  2,5: номинальное сечение жилы 2,5 мм2  "
"МСЭО 26-13 3х0,12","3,4 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-13+3%D1%850%2C12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 26-13 3х0,2","3,7 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-13+3%D1%850%2C2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 26-13 3х0,35","4,1 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-13+3%D1%850%2C35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 26-13 3х0,5","4,6 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-13+3%D1%850%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  0,5: номинальное сечение жилы 0,5 мм2  "
"МСЭО 26-13 3х0,75","5,1 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-13+3%D1%850%2C75,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  0,75: номинальное сечение жилы 0,75 мм2  "
"МСЭО 26-13 3х1,0","5,5 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-13+3%D1%851%2C0,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  1,0: номинальное сечение жилы 1,0 мм2  "
"МСЭО 26-13 3х1,5","6,1 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-13+3%D1%851%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"МСЭО 26-13 3х2,5","7,2 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-13+3%D1%852%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  2,5: номинальное сечение жилы 2,5 мм2  "
"МСЭО 26-33 0,12","2,0 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-33+0%2C12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 26-33 0,2","2,1 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-33+0%2C2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 26-33 0,35","2,4 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-33+0%2C35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 26-33 2х0,12","3,2 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-33+2%D1%850%2C12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  2: 2 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 26-33 2х0,2","3,5 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-33+2%D1%850%2C2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  2: 2 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 26-33 2х0,35","3,9 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-33+2%D1%850%2C35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  2: 2 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 26-33 3х0,12","3,4 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-33+3%D1%850%2C12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  3: 3 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 26-33 3х0,2","3,7 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-33+3%D1%850%2C2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  3: 3 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 26-33 3х0,35","4,1 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+26-33+3%D1%850%2C35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  2: номинальное напряжение 250 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  3: 3 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 36-13 0,12","2,5 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+0%2C12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 36-13 0,2","2,6 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+0%2C2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 36-13 0,35","2,9 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+0%2C35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 36-13 0,5","3,0 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+0%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  0,5: номинальное сечение жилы 0,5 мм2  "
"МСЭО 36-13 0,75","3,3 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+0%2C75,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  0,75: номинальное сечение жилы 0,75 мм2  "
"МСЭО 36-13 1,0","3,4 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+1%2C0,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  1,0: номинальное сечение жилы 1,0 мм2  "
"МСЭО 36-13 1,5","3,7 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+1%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  1,5: номинальное сечение жилы 1,5 мм2  "
"МСЭО 36-13 2,5","4,3 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+2%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  2,5: номинальное сечение жилы 2,5 мм2  "
"МСЭО 36-13 2х0,12","3,9 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+2%D1%850%2C12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  2: 2 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 36-13 2х0,2","4,2 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+2%D1%850%2C2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  2: 2 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 36-13 2х0,35","4,4 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+2%D1%850%2C35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  2: 2 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 36-13 2х0,5","4,8 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+2%D1%850%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  2: 2 жилы  0,5: номинальное сечение жилы 0,5 мм2  "
"МСЭО 36-13 2х0,75","5,3 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+2%D1%850%2C75,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  2: 2 жилы  0,75: номинальное сечение жилы 0,75 мм2  "
"МСЭО 36-13 2х1,0","5,6 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+2%D1%851%2C0,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  2: 2 жилы  1,0: номинальное сечение жилы 1,0 мм2  "
"МСЭО 36-13 2х1,5","6,2 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+2%D1%851%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  2: 2 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"МСЭО 36-13 3х0,12","4,1 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+3%D1%850%2C12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 36-13 3х0,35","4,8 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+3%D1%850%2C35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 36-13 3х0,5","5,1 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+3%D1%850%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  0,5: номинальное сечение жилы 0,5 мм2  "
"МСЭО 36-13 3х0,75","5,6 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+3%D1%850%2C75,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  0,75: номинальное сечение жилы 0,75 мм2  "
"МСЭО 36-13 3х1,0","5,9 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+3%D1%851%2C0,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  1,0: номинальное сечение жилы 1,0 мм2  "
"МСЭО 36-13 3х1,5","6,6 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+3%D1%851%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  3: 3 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"МСЭО 36-13 4х0,12","4,4 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+4%D1%850%2C12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  4: 4 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 36-13 4х0,2","4,7 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+4%D1%850%2C2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  4: 4 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 36-13 4х0,35","5,2 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+4%D1%850%2C35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  4: 4 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 36-13 4х0,5","5,5 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+4%D1%850%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  4: 4 жилы  0,5: номинальное сечение жилы 0,5 мм2  "
"МСЭО 36-13 4х1,5","7,2 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD%D0%9E+36-13+4%D1%851%2C5,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  1: жила нормальной прочности  3: номер разработки  4: 4 жилы  1,5: номинальное сечение жилы 1,5 мм2  "
"МСЭО 36-33 0,08","2,4 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-0-08,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  0,08: номинальное сечение жилы 0,08 мм2  "
"МСЭО 36-33 0,12","2,5 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-0-12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 36-33 0,2","2,6 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-0-2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 36-33 0,35","2,9 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-0-35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 36-33 2х0,12","3,9 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-2h0-12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  2: 2 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 36-33 2х0,2","4,2 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-2h0-2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  2: 2 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 36-33 2х0,35","4,4 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-2h0-35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  2: 2 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 36-33 3х0,12","4,1 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-3h0-12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  3: 3 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 36-33 3х0,2","4,4 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-3h0-2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  3: 3 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 36-33 3х0,35","4,8 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-3h0-35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  3: 3 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭО 36-33 4х0,12","4,4 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-4h0-12,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  4: 4 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭО 36-33 4х0,2","4,7 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-4h0-2,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  4: 4 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭО 36-33 4х0,35","5,2 мм",5 наружных диаметров,−60...+200 °C,https://bystrokabel.ru/item/mseo-36-33/mseo-36-33-4h0-35,"М: провод монтажный  С: сплошная изоляция из спекаемой плёнки  Э: экранированный  О: оболочка из фторопласта  3: номинальное напряжение 500 В  6: максимальная температура 200 °C  3: жила высокой прочности  3: номер разработки  4: 4 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"НВ 0,08 1 600","1,2 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C08+1+600,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,08: номинальное сечение жилы 0,08 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НВ 0,12 1 600","1,3 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C12+1+600,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,12: номинальное сечение жилы 0,12 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НВ 0,12 4 1000","1,5 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C12+4+1000,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,12: номинальное сечение жилы 0,12 мм2  4: 4 класс жилы  1000: номинальное напряжение 1000 В  "
"НВ 0,12 4 600","1,3 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C12+4+600,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,12: номинальное сечение жилы 0,12 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
